Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2012","2012","No","35850","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2013","2013","No","35900","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2014","2014","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2015","2015","No","37559","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2016","2016","No","37820","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2017","2017","No","37480","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2018","2018","No","37108","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2019","2019","No","37050","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2020","2020","No","37586","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2021","2021","No","37660","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2022","2022","No","37904","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2023","2023","No","38148","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1961","1961","No","2000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1962","1962","No","2000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1963","1963","No","2000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1964","1964","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1965","1965","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1966","1966","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1967","1967","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1968","1968","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1969","1969","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1970","1970","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1971","1971","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1972","1972","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1973","1973","No","2200","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1974","1974","No","2600","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1975","1975","No","3000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1976","1976","No","4000","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1977","1977","No","5200","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1978","1978","No","5000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1979","1979","No","5000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1980","1980","No","5000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1981","1981","No","5000","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1982","1982","No","0","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1983","1983","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1984","1984","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1985","1985","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1986","1986","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1987","1987","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1988","1988","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1989","1989","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1990","1990","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1991","1991","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1992","1992","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1993","1993","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1994","1994","No","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1995","1995","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1996","1996","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1997","1997","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1998","1998","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","1999","1999","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2000","2000","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2001","2001","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2002","2002","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2003","2003","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2004","2004","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2005","2005","No","0","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5114","Stocks","02196","Bees","2006","2006","No","0","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1961","1961","No","1985000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1962","1962","No","2000000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1963","1963","No","1300000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1964","1964","No","1100000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1965","1965","No","920934","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1966","1966","No","966980","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1967","1967","No","1015329","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1968","1968","No","1185581","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1969","1969","No","1580060","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1970","1970","No","1665700","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1971","1971","No","1618000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1972","1972","No","1821000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1973","1973","No","1876000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1974","1974","No","1996000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1975","1975","No","2037000","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1976","1976","No","2059012","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1977","1977","No","2080060","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1978","1978","No","2142300","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1979","1979","No","2254800","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1980","1980","No","2380600","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1981","1981","No","2532200","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1982","1982","No","2532200","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1983","1983","No","2690500","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1984","1984","No","2493400","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1985","1985","No","2384500","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1986","1986","No","2422729","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1987","1987","No","2119400","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1988","1988","No","2209339","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1989","1989","No","2330948","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1990","1990","No","2114489","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1991","1991","No","2088315","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1992","1992","No","2107618","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1993","1993","No","2293733","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1994","1994","No","2292428","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1995","1995","No","2053761","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1996","1996","No","1919938","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1997","1997","No","1715948","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1998","1998","No","1791111","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","1999","1999","No","1944573","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2000","2000","No","1875731","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2001","2001","No","1862372","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2002","2002","No","1783854","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2003","2003","No","1727234","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2004","2004","No","1745078","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2005","2005","No","1732112","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2006","2006","No","1747033","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2007","2007","No","1741040","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2008","2008","No","1797478","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2009","2009","No","1774757","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2010","2010","No","1842130","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2011","2011","No","1847667","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2012","2012","No","1898239","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2013","2013","No","1933105","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2014","2014","No","1981162","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2015","2015","No","2017931","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2016","2016","No","1859350","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2017","2017","No","1853807","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2018","2018","No","2172107","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2019","2019","No","2157866","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2020","2020","No","2148420","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2021","2021","No","2226049","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2022","2022","No","2315355","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2023","2023","No","2201329","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1961","1961","No","650","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1962","1962","No","700","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1963","1963","No","700","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1964","1964","No","750","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1965","1965","No","800","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1966","1966","No","850","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1967","1967","No","890","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1968","1968","No","925","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1969","1969","No","960","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1970","1970","No","1000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1971","1971","No","1100","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1972","1972","No","1100","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1973","1973","No","1100","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1974","1974","No","1150","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1975","1975","No","1200","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1976","1976","No","1300","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1977","1977","No","1400","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1978","1978","No","1600","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1979","1979","No","1800","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1980","1980","No","1900","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1981","1981","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1982","1982","No","2200","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1983","1983","No","2400","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1984","1984","No","2800","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1985","1985","No","3000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1986","1986","No","3000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1987","1987","No","3200","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1988","1988","No","3500","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1989","1989","No","4000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1990","1990","No","4768","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1991","1991","No","3500","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1992","1992","No","3000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1993","1993","No","2700","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1994","1994","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1995","1995","No","1165","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1996","1996","No","1075","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1997","1997","No","977","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1998","1998","No","1057","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","1999","1999","No","1154","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2000","2000","No","1530","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2001","2001","No","1500","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2002","2002","No","1500","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2003","2003","No","1500","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2004","2004","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2005","2005","No","2000","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2006","2006","No","3404","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2007","2007","No","2393","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2008","2008","No","2617","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2009","2009","No","1392","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2010","2010","No","1628","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2011","2011","No","896","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2012","2012","No","2128","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2013","2013","No","3677","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2014","2014","No","6645","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2015","2015","No","8038","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2016","2016","No","8118","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2017","2017","No","9122","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2018","2018","No","9791","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2019","2019","No","10832","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2020","2020","No","11833","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2021","2021","No","13376","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2022","2022","No","12774","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2023","2023","No","14695","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2006","2006","No","42613","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2007","2007","No","41629","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2008","2008","No","28631","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2009","2009","No","18132","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2010","2010","No","21668","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2011","2011","No","32000","E","Estimated value",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2012","2012","No","42237","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2013","2013","No","42458","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2014","2014","No","43210","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2015","2015","No","48007","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2016","2016","No","67703","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2017","2017","No","65000","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2018","2018","No","67908","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2019","2019","No","68608","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2020","2020","No","70022","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2021","2021","No","71597","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2022","2022","No","52812","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2023","2023","No","46609","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1961","1961","No","360000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1962","1962","No","380000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1963","1963","No","380000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1964","1964","No","400000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1965","1965","No","400000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1966","1966","No","420000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1967","1967","No","420000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1968","1968","No","430000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1969","1969","No","440000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1970","1970","No","460000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1971","1971","No","476000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1972","1972","No","470000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1973","1973","No","476000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1974","1974","No","480000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1975","1975","No","451000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1976","1976","No","460000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1977","1977","No","478000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1978","1978","No","482000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1979","1979","No","485000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1980","1980","No","487000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1981","1981","No","492000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1982","1982","No","496000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1983","1983","No","500000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1984","1984","No","530000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1985","1985","No","533000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1986","1986","No","535000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1987","1987","No","537000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1988","1988","No","542000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1989","1989","No","544000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1990","1990","No","546000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1991","1991","No","548000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1992","1992","No","549000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1993","1993","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1994","1994","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1995","1995","No","500000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1996","1996","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1997","1997","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1998","1998","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","1999","1999","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2000","2000","No","570000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2001","2001","No","550000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2002","2002","No","500000","E","Estimated value",""
